Y_precipitation_t1,Y_T2MMEAN_t1,Y_RelHumSurf_t1,Y_CloudFrc_t1,Y_Psurf_f_tavg_t1,Y_precipitation_t2,Y_T2MMEAN_t2,Y_RelHumSurf_t2,Y_CloudFrc_t2,Y_Psurf_f_tavg_t2,Y_precipitation_t3,Y_T2MMEAN_t3,Y_RelHumSurf_t3,Y_CloudFrc_t3,Y_Psurf_f_tavg_t3,Y_precipitation_t4,Y_T2MMEAN_t4,Y_RelHumSurf_t4,Y_CloudFrc_t4,Y_Psurf_f_tavg_t4,Y_precipitation_t5,Y_T2MMEAN_t5,Y_RelHumSurf_t5,Y_CloudFrc_t5,Y_Psurf_f_tavg_t5,Y_precipitation_t6,Y_T2MMEAN_t6,Y_RelHumSurf_t6,Y_CloudFrc_t6,Y_Psurf_f_tavg_t6,Y_precipitation_t7,Y_T2MMEAN_t7,Y_RelHumSurf_t7,Y_CloudFrc_t7,Y_Psurf_f_tavg_t7,Y_precipitation_t8,Y_T2MMEAN_t8,Y_RelHumSurf_t8,Y_CloudFrc_t8,Y_Psurf_f_tavg_t8,Y_precipitation_t9,Y_T2MMEAN_t9,Y_RelHumSurf_t9,Y_CloudFrc_t9,Y_Psurf_f_tavg_t9,Y_precipitation_t10,Y_T2MMEAN_t10,Y_RelHumSurf_t10,Y_CloudFrc_t10,Y_Psurf_f_tavg_t10,date
0.22688639,275.31866,67.82808,0.57844436,94512.59,0.503555,276.01535,67.34693,0.25539508,94308.51,1.9089056,274.7881,68.13133,0.7001131,94240.12,0.13946483,272.95523,70.56915,0.56169444,94887.914,0.033936117,270.08875,61.00166,0.3565413,95587.484,0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,2024-11-27
0.503555,276.01535,67.34693,0.25539508,94308.51,1.9089056,274.7881,68.13133,0.7001131,94240.12,0.13946483,272.95523,70.56915,0.56169444,94887.914,0.033936117,270.08875,61.00166,0.3565413,95587.484,0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,2024-11-28
1.9089056,274.7881,68.13133,0.7001131,94240.12,0.13946483,272.95523,70.56915,0.56169444,94887.914,0.033936117,270.08875,61.00166,0.3565413,95587.484,0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,2024-11-29
0.13946483,272.95523,70.56915,0.56169444,94887.914,0.033936117,270.08875,61.00166,0.3565413,95587.484,0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,2024-11-30
0.033936117,270.08875,61.00166,0.3565413,95587.484,0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,2024-12-01
0.0115771415,269.38715,63.171246,0.14144309,95886.19,0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,2024-12-02
0.023701428,272.20892,60.098343,0.17351565,95053.02,0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,2024-12-03
0.019351004,272.96307,58.904015,0.18777618,94673.7,0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,2024-12-04
0.017422758,273.25748,,,94745.766,0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,2024-12-05
0.02898801,273.61807,48.507557,0.15693957,94535.03,0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,2024-12-06
0.09880772,274.62064,52.709423,0.40139192,93966.96,0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,2024-12-07
0.48243433,275.67722,52.421925,0.5258359,93958.26,0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,2024-12-08
0.79972506,273.69666,69.2055,0.7896936,94356.82,0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,2024-12-09
0.35011297,272.62067,56.161762,0.8108727,94699.055,0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,2024-12-10
0.12334951,272.04877,58.240223,0.54039556,94957.8,0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,2024-12-11
0.052406475,270.9123,70.490074,0.6213388,95250.69,0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,2024-12-12
0.008607907,269.94308,56.305664,0.3219002,95149.5,0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,2024-12-13
0.038946763,270.39774,59.835922,0.44328818,94838.734,0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,2024-12-14
0.03530048,269.43933,73.08358,0.44493073,,0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,2024-12-15
0.062010452,269.47394,64.81406,0.5784449,,0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,2024-12-16
0.024558753,265.75793,78.50824,0.6449947,95494.27,0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,2024-12-17
0.01985991,263.37018,71.58214,0.45956182,95665.25,0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,2024-12-18
0.06930049,261.68982,80.726295,0.26765153,95655.23,0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,2024-12-19
0.13562675,261.25815,71.287125,0.3801635,95571.09,0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,2024-12-20
0.035247564,263.6763,61.413807,0.2617332,94890.52,0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,2024-12-21
0.12697873,267.9239,76.21819,0.48742232,94142.805,0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,2024-12-22
0.2770348,272.10406,70.715706,0.76230586,93737.04,1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,2024-12-23
1.233243,269.68637,68.49733,0.8441345,94709.625,0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,2024-12-24
0.0015520506,261.7354,88.915596,0.29783446,96044.52,0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,2024-12-25
0.19092363,263.64368,76.72108,0.23960705,94421.77,0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,2024-12-26
0.15639447,267.71973,75.952034,0.79586613,94186.4,0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,2024-12-27
0.9198507,270.22504,67.24897,0.69533604,93592.9,0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,2024-12-28
0.50109166,267.61945,75.03455,0.73313963,94566.555,0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,2024-12-29
0.0061715352,264.30518,82.38442,0.422731,95048.73,0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,2024-12-30
0.057497077,262.3587,71.7606,0.38343468,95239.55,0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,2024-12-31
0.1702928,264.02707,87.454666,0.3324046,95102.484,0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,2025-01-01
0.09708816,264.79565,75.07337,0.29029977,95238.2,0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,2025-01-02
0.018816108,263.85727,80.758316,0.20702754,95174.69,0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,2025-01-03
0.022122977,266.03864,74.59518,0.3745743,94948.19,0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,2025-01-04
0.044971175,267.07132,69.13385,0.48825,95016.78,0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,2025-01-05
0.009674902,266.1514,64.06018,0.1970853,94933.5,0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,2025-01-06
0.07940875,269.09717,67.80131,0.34964427,94164.02,1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,2025-01-07
1.1685266,271.26547,,,94307.21,0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,2025-01-08
0.52785826,270.59787,,,94624.26,0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,2025-01-09
0.08372337,269.87686,64.60595,0.5748196,94608.39,0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,0.0064666104,265.77872,76.67334,0.25891718,95375.72,2025-01-10
0.104389936,269.37918,70.382065,0.6580878,94854.3,0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,0.0064666104,265.77872,76.67334,0.25891718,95375.72,0.016922927,266.20447,72.88533,0.20796514,95139.29,2025-01-11
0.066850476,268.79056,63.96528,0.33681688,94964.4,0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,0.0064666104,265.77872,76.67334,0.25891718,95375.72,0.016922927,266.20447,72.88533,0.20796514,95139.29,0.03706181,266.3967,70.71521,0.21099986,94979.44,2025-01-12
0.14230523,267.23804,77.951195,0.3191602,94459.95,0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,0.0064666104,265.77872,76.67334,0.25891718,95375.72,0.016922927,266.20447,72.88533,0.20796514,95139.29,0.03706181,266.3967,70.71521,0.21099986,94979.44,0.037570935,266.67044,74.088234,0.22742645,94846.81,2025-01-13
0.17117387,265.9314,80.14557,0.49965328,94641.586,0.3379495,267.5384,75.16759,0.8603959,94955.414,0.41168946,269.7278,68.36406,0.63805073,94607.22,0.12373101,265.68506,79.203415,0.68200976,95782.27,0.014536977,262.40543,70.02193,0.33447948,96173.02,0.0064666104,265.77872,76.67334,0.25891718,95375.72,0.016922927,266.20447,72.88533,0.20796514,95139.29,0.03706181,266.3967,70.71521,0.21099986,94979.44,0.037570935,266.67044,74.088234,0.22742645,94846.81,0.019826114,266.51672,68.53346,0.20364761,94609.734,2025-01-14
